Kapiti_F,Kapiti_D,Kapiti_S,Maunga_F,Maunga_D,Maunga_S,Rotok_F,Rotok_D,Rotok_S,Tiri_F,Tiri_D,Tiri_S,Karori_F,Karori_D,Karori_S,Bushy_F,Bushy_D,Bushy_S,Bushy_a,Bushy_b,Bushy_T,Karori_a,Karori_b,Karori_T,Maunga_a,Maunga_b,Maunga_T,Rotok_a,Rotok_b,Rotok_T,Tiri_a,Tiri_b,Tiri_T
37,1.251,0.7609,54,0.4747,0.222627634,18,1.432,1.855,,,,20,0.709,0.6405,13,-0.085,0.7136,-0.946,-2.69,0.5,-0.3101,-0.8266,0.27,0.2595,-0.3485,0.58,0.51,-2.245,0.2248,,,
42,1.251,0.7014,44,0.4747,0.253427536,19,1.35,1.59,,,,21,0.8052,0.7876,14,-0.07963,0.6651,-0.8471,-3.184,0.5,-0.3101,-0.8266,0.27,0.2595,-0.3485,0.58,0.4711,-2.337,0.2185,,,
41,1.251,0.9323,44,0.4747,0.25645628,20,1.35,1.551,,,,27,0.8116,0.6575,10,-0.08071,0.7581,-0.8953,-2.158,0.5,-0.2948,-0.9986,0.27,0.2928,-0.327,0.58,0.476,-2.371,0.2198,,,
41,0.9955,0.8829,51,0.4747,0.43057577,20,1.322,1.889,,,,22,0.8116,0.8438,12,0.06206,0.7686,-0.7777,-2.218,0.5,-0.2948,-0.9986,0.27,0.1684,-0.3974,0.58,0.476,-2.371,0.2198,,,
38,1.04,0.7064,66,0.4747,0.4272027,17,1.244,1.347,,,,27,0.8116,0.6865,13,0.06206,0.7468,-0.7357,-2.044,0.5,-0.2881,-1.171,0.27,0.1429,-0.4739,0.58,0.4699,-2.295,0.2245,,,
36,1.04,0.6733,56,0.4747,0.4272027,16,1.311,1.504,,,,28,0.8198,0.741,12,0.1442,0.6672,-0.7975,-1.964,0.5,-0.2926,-1.06,0.27,0.1429,-0.4739,0.58,0.4094,-3.643,0.236,,,
35,1.066,0.6795,59,0.4747,0.533671775,17,1.172,1.069,,,,27,0.8094,0.7713,15,0.1442,0.6116,-0.9542,-1.784,0.5,-0.3341,-0.7372,0.27,0.08044,-0.4802,0.58,0.4315,-4.004,0.2328,,,
35,1.066,0.8863,58,-0.3386,0.543096152,16,1.496,1.28,,,,23,0.8094,0.9189,16,0.159,0.6703,-0.8624,-1.763,0.5,-0.3638,-0.5797,0.27,0.08044,-0.4802,0.58,0.4121,-3.952,0.2366,,,
38,1.066,0.7545,58,-0.4786,0.543096152,18,1.299,1.501,,,,23,0.7938,0.6094,16,0.149,0.6831,-0.8001,-1.62,0.5,-0.3442,-0.5284,0.27,0.04378,-0.4366,0.58,0.4947,-4.071,0.2401,,,
41,1.056,0.7775,58,-0.4786,0.536992126,18,1.299,1.679,,,,28,0.7012,0.9297,11,0.149,0.6352,-0.8449,-1.462,0.5,-0.3805,-0.5237,0.27,0.04378,-0.4366,0.58,0.4947,-4.071,0.2401,,,
43,0.997,0.8787,54,0.2421,0.800499871,20,1.311,1.657,,,,24,0.7012,1.043,13,0.149,0.5671,-1.075,-2.39,0.5,-0.3632,-0.4797,0.27,0.2625,-0.8236,0.58,0.4775,-4.158,0.2357,,,
43,0.997,0.8524,49,0.4978,0.739127028,18,1.72,1.635,,,,28,0.7012,1.036,16,0.1085,0.578,-1.062,-2.608,0.5,-0.4079,-0.1232,0.27,0.3021,-0.7738,0.58,0.6217,-4.12,0.1983,,,
41,0.9367,0.9133,50,0.4978,0.739127028,16,1.72,1.632,,,,27,0.6341,0.897,14,0.1085,0.6365,-1.081,-2.459,0.5,-0.4736,0.01685,0.27,0.2599,-0.5479,0.58,0.6095,-4.136,0.2021,,,
45,0.9096,1.026,48,0.3929,0.739127028,18,1.702,1.778,,,,32,0.6266,1.029,13,0.1778,0.6821,-1.188,-2.546,0.5,-0.4559,-0.08975,0.27,0.2599,-0.5479,0.58,0.4792,-4.127,0.1949,,,
45,0.9096,1.15,43,0.3929,0.739127028,18,1.575,1.74,,,,29,0.6266,0.989,12,0.1445,0.6491,-1.115,-2.358,0.5,-0.4559,-0.08975,0.27,0.2523,-0.5906,0.58,0.4903,-4.221,0.1872,,,
47,0.9642,1.209,46,0.5679,0.768977722,18,1.6,1.708,,,,28,0.7289,0.9868,13,0.1445,0.837,-1.115,-2.358,0.5,-0.5481,-1.165,0.27,0.2874,-0.7172,0.58,0.5767,-4.148,0.2247,,,
48,0.9642,0.9305,51,-0.00729,0.768977722,18,1.6,1.741,,,,34,0.7339,0.8629,16,0.223,0.8601,-1.076,-2.267,0.5,-0.433,-1.93,0.27,0.2874,-0.7172,0.58,0.5495,-4.212,0.22,,,
47,0.8755,0.9968,48,-0.00729,0.535314558,19,1.494,1.808,,,,29,0.7339,0.9045,12,0.2535,0.6843,-0.9907,-2.178,0.5,-0.433,-1.93,0.27,0.2743,-0.7058,0.58,0.4648,-4.202,0.2056,,,
45,0.8755,1.244,46,-0.00729,0.636516961,18,1.784,1.726,,,,24,0.7339,0.8097,14,0.1422,0.7537,-0.6936,-3.137,0.5,-0.4625,-1.862,0.27,0.2497,-0.8091,0.58,0.4756,-4.256,0.2103,,,
54,0.8755,1.372,55,-0.00729,0.636516961,19,1.784,1.552,,,,25,0.7339,0.6322,14,0.1422,0.7008,-0.6507,-2.9,0.5,-0.4212,-2,0.27,0.2497,-0.8091,0.58,0.5454,-4.716,0.2043,,,
53,1.047,1.367,65,-0.00729,0.650321659,24,1.299,1.591,,,,21,0.7339,0.9029,11,0.1048,0.6509,-0.6195,-3.259,0.5,-0.4001,-2.223,0.27,0.298,-0.779,0.58,0.5454,-4.716,0.2043,,,
52,1.059,1.039,71,-0.00729,0.73054523,24,1.235,1.558,,,,24,0.7339,0.8291,12,0.1048,0.5956,-0.6195,-3.259,0.5,-0.4001,-2.223,0.27,0.2428,-0.7934,0.58,0.5454,-4.716,0.2043,,,
56,1.09,1.189,53,0.3822,0.73054523,23,1.317,1.619,,,,25,0.7339,0.7694,13,0.1048,0.6072,-0.5972,-3.158,0.5,-0.4001,-2.223,0.27,0.09164,-0.6955,0.58,0.4924,-4.722,0.1997,,,
56,1.09,0.9668,51,0.481,0.9116129,19,1.276,1.635,,,,24,0.7339,0.6448,12,0.1051,0.5718,-0.5185,-3.025,0.5,-0.4241,-2.05,0.27,0.1543,-0.7038,0.58,0.5499,-4.703,0.2001,,,
56,1.155,1.145,50,0.481,0.98455902,20,1.276,1.808,,,,30,0.7339,0.728,9,0.01507,0.5495,-0.5682,-3.16,0.5,-0.4269,-2.063,0.27,0.1543,-0.7038,0.58,0.5863,-4.863,0.2017,,,
55,1.029,1.064,64,0.002569,0.98455902,21,1.257,1.813,,,,29,0.7526,0.7629,10,0.02812,0.5915,-0.5372,-3.143,0.5,-0.4226,-2.098,0.27,0.201,-0.7389,0.58,0.5747,-4.859,0.2072,,,
58,1.033,0.9432,57,0.002569,1.005083839,18,1.257,1.957,,,,25,0.7526,0.7996,7,0.0351,0.6043,-0.6023,-3.442,0.5,-0.4226,-2.098,0.27,0.1719,-0.7079,0.58,0.7427,-4.029,0.2224,,,
51,0.9794,0.998,61,0.002569,1.060492114,19,1.951,1.541,,,,18,0.7526,0.6133,11,0.0351,0.7477,-0.6023,-3.442,0.5,-0.4115,-2.22,0.27,0.184,-0.7443,0.58,0.7581,-4.061,0.2255,,,
45,0.9864,1.017,55,0.002569,0.39053525,19,1.951,1.051,,,,16,0.7383,0.5974,13,-0.03296,0.483,-0.3504,-2.307,0.5,-0.4115,-2.22,0.27,0.1639,-0.7526,0.58,0.8005,-4.151,0.2227,,,
53,1.055,0.9877,54,0.8956,0.465682563,18,1.951,1.998,,,,19,0.6708,0.8825,12,-0.07878,0.539,-0.3585,-2.475,0.5,-0.4175,-2.221,0.27,0.1639,-0.7526,0.58,0.8372,-4.234,0.2213,,,
49,1.055,1.19,44,0.8956,0.672002374,21,1.781,1.751,,,,20,0.6708,0.844,11,-0.07878,0.5958,-0.452,-2.202,0.5,-0.4175,-2.221,0.27,0.2715,-1.537,0.58,0.8372,-4.234,0.2213,,,
49,1.055,1.081,47,0.6427,0.599048799,20,1.618,1.97,,,,17,0.6708,0.7523,12,-0.09874,0.7272,-0.452,-2.202,0.5,-0.4113,-2.216,0.27,0.3432,-1.46,0.58,0.8344,-4.231,0.2224,,,
49,1.029,1.783,39,0.6427,0.598899209,21,1.766,1.784,,,,18,0.694,0.6929,11,-0.04163,0.8431,-0.5095,-2.383,0.5,-0.4269,-2.455,0.27,0.3371,-1.619,0.58,0.8763,-4.289,0.2128,,,
50,0.9777,1.453,40,0.6427,0.598899209,20,1.755,1.72,,,,19,0.6452,0.935,15,-0.06551,0.5508,-0.4798,-2.56,0.5,-0.4276,-2.293,0.27,0.2266,-1.277,0.58,0.8142,-4.146,0.2023,,,
44,0.9777,1.517,45,0.6427,0.152490705,24,1.821,1.906,,,,19,0.6452,0.9472,16,-0.06551,0.659,-0.5627,-2.368,0.5,-0.4276,-2.293,0.27,0.2658,-1.205,0.58,0.8142,-4.146,0.2023,,,
43,0.9777,1.732,53,0.6427,1.021715725,18,1.66,1.746,,,,21,0.6452,0.9023,17,-0.06551,0.7048,-0.3218,-2.688,0.5,-0.4042,-2.495,0.27,0.2658,-1.205,0.58,0.7731,-3.988,0.2023,,,
46,1.045,1.736,58,0.6427,1.021715725,21,1.482,1.965,,,,22,0.6452,0.6928,12,0.01579,0.8379,-0.2383,-2.959,0.5,-0.4154,-2.579,0.27,0.2182,-1.207,0.58,0.7731,-3.988,0.2023,,,
43,1.045,1.577,48,1.365,0.548678531,19,1.43,1.975,,,,21,0.6452,0.7468,9,-0.01781,0.7245,-0.2383,-2.959,0.5,-0.4049,-2.558,0.27,0.2182,-1.207,0.58,0.6679,-2.19,0.2375,,,
43,1.045,1.64,51,1.365,0.588616758,19,1.409,1.987,,,,20,0.5892,0.7776,10,-0.01781,0.678,-0.2095,-2.652,0.5,-0.4385,-2.354,0.27,0.2182,-1.207,0.58,0.6679,-2.19,0.2375,,,
44,1.045,1.345,50,1.695,0.588616758,22,1.452,1.693,,,,20,0.5394,0.9527,8,-0.01646,0.6616,-0.2046,-2.681,0.5,-0.4385,-2.354,0.27,0.3014,-1.259,0.58,0.5713,-1.708,0.1936,,,
47,1.045,1.354,49,1.766,0.644471243,26,1.452,1.568,,,,18,0.5702,0.9178,9,0.09925,0.6166,-0.4463,-2.157,0.5,-0.4503,-2.483,0.27,0.3374,-1.3,0.58,0.6355,-2.786,0.1804,,,
47,1.045,1.209,54,1.766,0.649311734,27,1.528,1.591,,,,20,0.5702,0.6964,13,-0.0007344,0.7159,-0.4463,-2.157,0.5,-0.4627,-2.534,0.27,0.3374,-1.3,0.58,0.6355,-2.786,0.1804,,,
43,1.112,1.481,44,1.766,1.046735527,28,1.525,1.623,,,,20,0.5702,0.8232,11,-0.03372,0.7337,-0.4337,-1.845,0.5,-0.4281,-2.7,0.27,0.3785,-1.442,0.58,0.6355,-2.786,0.1804,,,
40,1.112,1.612,50,2.109,1.599369646,29,1.333,1.671,,,,20,0.5702,0.9019,9,0.1729,0.5893,-0.4196,-1.54,0.5,-0.3785,-2.519,0.27,0.3785,-1.442,0.58,0.6321,-2.746,0.1879,,,
42,1.112,1.34,47,2.109,0.508084963,28,1.445,1.483,,,,23,0.5702,0.9088,11,0.1793,0.5757,-0.3827,-1.59,0.5,-0.3713,-2.273,0.27,0.3785,-1.442,0.58,0.6342,-2.669,0.188,,,
42,1.064,1.527,47,0.867,0.371735959,27,1.336,1.583,,,,23,0.5702,1.05,10,0.234,0.6147,-0.3113,-1.559,0.5,-0.3493,-2.338,0.27,0.3785,-1.442,0.58,0.6005,-2.374,0.1933,,,
42,1.064,1.841,51,1.201,0.768408839,25,1.336,1.397,,,,25,0.5702,0.8468,12,0.187,0.5337,-0.3849,-1.499,0.5,-0.3493,-2.338,0.27,0.3785,-1.442,0.58,0.5868,-2.538,0.1921,,,
43,1.001,1.162,45,1.201,0.72382121,22,1.385,1.55,,,,22,0.6888,0.7775,11,0.2469,0.8049,-0.3849,-1.499,0.5,-0.358,-2.509,0.27,0.3785,-1.442,0.58,0.5868,-2.538,0.1921,,,
47,1.001,1.449,38,1.201,0.710953517,27,1.429,1.511,,,,24,0.6888,0.7902,10,0.2469,0.5113,-0.3362,-1.489,0.5,-0.358,-2.509,0.27,0.4244,-1.369,0.58,0.3891,-2.825,0.1902,,,
43,1.092,1.046,35,1.201,0.656588945,25,1.429,1.467,,,,19,0.6888,0.7257,10,0.1951,0.8711,-0.3362,-1.489,0.5,-0.4012,-2.66,0.27,0.4712,-1.093,0.58,0.4007,-2.816,0.1882,,,
48,1.091,1.064,44,1.433,0.679141004,26,1.231,1.82,,,,20,0.6888,0.7497,11,0.1951,0.5563,-0.3362,-1.489,0.5,-0.4012,-2.66,0.27,0.4712,-1.093,0.58,0.3766,-2.885,0.1897,,,
39,1.146,1.241,51,1.163,0.187608449,27,1.249,1.6,,,,21,0.6575,0.8477,8,0.1759,0.6169,-0.2301,-1.792,0.5,-0.4012,-2.66,0.27,0.4447,-1.108,0.58,0.3586,-2.586,0.1875,,,
36,1.146,1.011,53,1.163,0.308655477,30,1.249,1.628,,,,23,0.5812,0.8647,11,0.1759,0.5256,-0.262,-1.44,0.5,-0.4012,-2.66,0.27,0.4447,-1.108,0.58,0.3762,-2.43,0.1921,,,
38,1.123,0.9691,52,1.163,0.371609746,26,1.455,1.945,,,,20,0.5812,0.98,9,0.1907,0.525,-0.2383,-1.624,0.5,-0.4012,-2.66,0.27,0.4447,-1.108,0.58,0.3393,-2.362,0.195,,,
46,1.124,0.8487,53,1.163,0.447282327,26,1.31,1.515,,,,22,0.6124,0.8868,10,0.1907,0.6575,-0.221,-1.018,0.5,-0.4377,-2.277,0.27,0.4447,-1.108,0.58,0.3841,-2.457,0.196,,,
32,1.152,1.084,52,1.163,0.447282327,24,1.31,1.293,,,,24,0.6124,0.8408,11,0.1701,0.6744,-0.1756,-1.017,0.5,-0.4701,-2.137,0.27,0.4447,-1.108,0.58,0.4009,-2.347,0.1928,,,
37,1.152,1.132,53,0.9993,0.447282327,20,1.563,1.347,,,,20,0.6124,0.7847,10,0.2041,0.5217,-0.1756,-1.017,0.5,-0.4487,-2.155,0.27,0.4447,-1.108,0.58,0.4279,-2.331,0.1953,,,
32,1.152,1.01,42,1.422,0.447282327,21,1.229,1.037,,,,22,0.6124,0.7914,14,0.191,0.6103,-0.1756,-1.017,0.5,-0.4689,-1.982,0.27,0.3812,-1.16,0.58,0.4279,-2.331,0.1953,,,
43,1.152,0.8241,41,1.422,0.716900316,20,1.229,0.9949,,,,20,0.6124,1,11,0.1269,0.7088,-0.1756,-1.017,0.5,-0.4266,-1.975,0.27,0.3812,-1.16,0.58,0.5107,-2.475,0.1957,,,
38,1.152,0.855,39,1.422,0.716900316,20,1.287,1.905,,,,17,0.6124,1.001,9,0.1269,0.6008,-0.2117,-0.9783,0.5,-0.4372,-1.921,0.27,0.4225,-1.288,0.58,0.5107,-2.475,0.1957,,,
37,1.113,0.9719,44,1.422,0.364650888,20,1.227,1.604,,,,18,0.6124,0.7351,9,0.1269,0.6393,-0.1206,-0.945,0.5,-0.4811,-1.696,0.27,0.4533,-1.215,0.58,0.5471,-2.51,0.1954,,,
34,1.113,0.7541,44,1.422,0.364650888,17,1.247,1.997,,,,21,0.6124,0.9191,10,0.09871,0.5784,-0.2061,-0.8258,0.5,-0.5351,-1.437,0.27,0.1232,-1.059,0.58,0.3686,-2.462,0.2364,,,
29,1.12,0.7715,45,1.422,0.358552353,17,1.783,1.643,,,,21,0.5966,0.8753,12,0.1285,0.5147,-0.2061,-0.8258,0.5,-0.5351,-1.437,0.27,0.1232,-1.059,0.58,0.3813,-2.442,0.2277,,,
40,1.078,0.923,40,1.66,0.914166081,17,1.568,1.776,,,,23,0.5966,0.7877,12,0.1285,0.6044,-0.2061,-0.8258,0.5,-0.5351,-1.437,0.27,0.1868,-1.068,0.58,0.3319,-2.423,0.2231,,,
40,1.078,0.6469,37,1.228,1.052486315,18,1.581,1.68,,,,23,0.5966,0.6934,10,0.04632,0.621,-0.2258,-1.022,0.5,-0.5043,-1.428,0.27,0.1868,-1.068,0.58,0.3516,-2.669,0.2138,,,
41,1.083,0.6654,35,0.8812,0.773108533,18,1.431,1.741,,,,19,0.5966,0.7842,11,-0.06544,0.6267,-0.2641,-0.9571,0.5,-0.5043,-1.428,0.27,0.1868,-1.068,0.58,0.4788,-3.023,0.2236,,,
37,1.211,0.7699,43,-0.03482,0.49810783,19,1.333,1.849,,,,22,0.5966,0.8853,12,-0.1019,0.6339,-0.1891,-2.187,0.5,-0.4974,-1.744,0.27,0.1529,-1.123,0.58,0.4788,-3.023,0.2236,,,
36,1.124,0.9188,53,-0.03482,0.633870239,20,1.362,1.637,,,,23,0.5966,1.036,9,-0.1019,0.6188,-0.2282,-2.57,0.5,-0.5099,-1.549,0.27,0.1707,-1.21,0.58,0.5527,-3.028,0.2331,,,
35,1.124,0.5678,54,0.01005,0.633870239,21,1.375,1.677,,,,20,0.5966,0.8605,10,-0.08475,0.5979,-0.2282,-2.57,0.5,-0.501,-1.537,0.27,0.1827,-1.121,0.58,0.5474,-2.816,0.2349,,,
28,1.124,0.769,45,0.01005,0.703450825,19,1.316,1.726,,,,21,0.5966,0.9771,10,-0.03439,0.4728,-0.2282,-2.57,0.5,-0.5824,-1.54,0.27,0.1827,-1.121,0.58,0.5843,-2.988,0.2297,,,
36,1.124,0.7931,53,0.01005,0.608369699,22,1.263,1.645,,,,26,0.5966,0.9091,11,0.05759,0.5414,-0.2282,-2.57,0.5,-0.5824,-1.54,0.27,0.1326,-0.9624,0.58,0.6495,-2.888,0.2296,,,
35,1.048,0.8018,64,0.01005,0.608369699,19,1.34,1.945,,,,25,0.5966,0.8262,14,0.08637,0.5221,-0.1953,-2.699,0.5,-0.577,-1.254,0.27,0.1326,-0.9624,0.58,0.6495,-2.888,0.2296,,,
35,1.048,0.9825,54,0.01005,0.711674649,17,1.462,1.858,,,,22,0.5966,0.8032,11,0.03543,0.6036,-0.1219,-2.846,0.5,-0.577,-1.254,0.27,0.207,-0.8648,0.58,0.6588,-2.905,0.2262,,,
33,1.048,1.086,36,0.01005,0.711674649,22,1.462,1.981,,,,23,0.5966,0.767,10,0.03543,0.682,-0.1851,-2.695,0.5,-0.577,-1.254,0.27,0.207,-0.8648,0.58,0.7087,-2.92,0.2226,,,
31,1.022,0.806,54,0.01005,0.403435379,24,1.541,1.947,,,,24,0.5966,0.8681,15,0.09591,0.5742,-0.05365,-2.929,0.5,-0.577,-1.254,0.27,0.2348,-0.9012,0.58,0.7311,-3.204,0.2104,,,
35,1.204,0.7144,52,0.3577,0.398564254,21,1.482,1.615,,,,28,0.5626,1.171,12,0.09591,0.6696,-0.1381,-3.081,0.5,-0.5597,-1.211,0.27,0.3656,-1.21,0.58,0.7642,-3.076,0.2062,,,
36,1.138,0.985,60,-0.1462,0.243968046,21,1.482,1.619,,,,24,0.5626,1.038,12,0.09591,0.7481,0.04361,-3.132,0.5,-0.5597,-1.211,0.27,0.3515,-1.266,0.58,0.6228,-2.102,0.2468,,,
33,1.138,0.8379,59,-0.1462,0.296282613,26,1.345,1.69,,,,26,0.5128,0.8729,10,0.1697,0.8849,0.1048,-2.929,0.5,-0.5568,-1.582,0.27,0.3515,-1.266,0.58,0.6044,-2.171,0.247,,,
34,1.138,0.7451,51,-0.1462,0.296282613,24,1.334,1.601,,,,25,0.5128,1.028,8,0.2119,0.6643,-0.01185,-4.064,0.5,-0.5568,-1.582,0.27,0.3923,-1.247,0.58,0.3262,-1.111,0.2386,,,
34,1.21,0.8019,47,-0.1462,0.285164512,23,1.334,1.311,,,,27,0.5128,0.8653,11,0.1905,0.6044,-0.07634,-4.106,0.5,-0.5568,-1.582,0.27,0.4102,-1.225,0.58,0.3262,-1.111,0.2386,,,
37,1.21,1.061,51,-0.1462,0.285164512,25,1.23,1.351,,,,25,0.5128,0.9176,10,0.1905,0.6047,-0.009828,-4.295,0.5,-0.5475,-1.291,0.27,0.4102,-1.225,0.58,0.1681,-2.223,0.2335,,,
40,1.295,0.9884,45,0.4106,0.816113075,21,1.23,1.484,,,,24,0.4837,0.7648,11,0.1905,0.5989,-0.009828,-4.295,0.5,-0.5303,-1.275,0.27,0.2437,-0.9552,0.58,0.1124,-2.103,0.2282,,,
35,1.295,0.8455,45,0.4106,0.791301642,21,1.298,1.554,,,,26,0.4651,0.7362,12,0.1535,0.673,0.007356,-4.035,0.5,-0.5107,-1.175,0.27,0.2544,-0.9864,0.58,0.1124,-2.103,0.2282,,,
35,1.275,0.9543,53,-0.06594,0.791301642,22,1.298,1.456,,,,26,0.4031,0.5489,10,0.2204,0.6468,-0.0376,-3.957,0.5,-0.5063,-1.247,0.27,0.2893,-1.039,0.58,0.1791,-2.332,0.2219,,,
35,1.385,0.9775,38,-0.06594,0.840167128,22,1.332,1.989,,,,30,0.4031,0.554,11,0.2184,0.8597,-0.04044,-4.1,0.5,-0.5063,-1.247,0.27,0.2893,-1.039,0.58,0.2404,-4.008,0.2119,,,
33,1.385,1.111,54,-0.06594,0.840167128,23,1.332,1.995,,,,29,0.4031,0.5311,13,0.2184,0.8316,0.04124,-4.054,0.5,-0.4858,-1.245,0.27,0.351,-1.04,0.58,0.04626,-2.102,0.2498,,,
33,1.513,1.098,52,0.6593,0.880869595,21,1.355,1.921,,,,27,0.4608,0.8973,11,0.2184,0.765,0.04124,-4.054,0.5,-0.5084,-0.9634,0.27,0.351,-1.04,0.58,0.2704,-1.569,0.2178,,,
36,1.458,1.087,47,0.6593,0.677994471,22,1.355,1.513,,,,28,0.4608,0.5299,8,0.2184,0.7661,0.05934,-3.915,0.5,-0.4356,-1.256,0.27,0.2842,-0.9716,0.58,0.2704,-1.569,0.2178,,,
33,1.458,0.7815,46,0.06676,0.677994471,20,1.355,1.798,,,,27,0.424,0.5489,11,0.2031,0.5986,0.1651,-4.027,0.5,-0.4296,-1.069,0.27,0.2842,-0.9716,0.58,0.6845,-3.487,0.2003,,,
36,1.461,0.826,37,0.06676,0.441297137,24,1.377,1.558,,,,25,0.4881,0.778,9,0.2109,0.6173,0.1313,-3.683,0.5,-0.4924,-1.133,0.27,0.3335,-0.9586,0.58,0.6522,-3.375,0.199,,,
39,1.41,0.7039,29,0.06676,0.248977194,24,1.246,1.556,,,,26,0.4881,0.7689,9,0.1548,0.6354,0.1313,-3.683,0.5,-0.4504,-1.182,0.27,0.3298,-1.098,0.58,0.6522,-3.375,0.199,,,
40,1.37,0.7301,36,0.1511,0.350805321,22,1.285,1.638,,,,31,0.4924,0.5937,9,0.1646,0.6307,-0.1805,-3.77,0.5,-0.4331,-1.181,0.27,0.3298,-1.098,0.58,0.6144,-3.324,0.2024,,,
42,1.402,0.9553,41,0.1511,0.350805321,20,1.285,1.738,,,,28,0.5263,0.6389,8,0.2645,0.6166,-0.1805,-3.77,0.5,-0.4143,-1.202,0.27,0.3298,-1.098,0.58,0.6251,-3.384,0.2047,,,
35,1.338,0.8251,30,0.1511,0.450645785,20,1.174,1.876,,,,29,0.4084,0.7616,8,0.2645,0.7937,-0.2477,-3.485,0.5,-0.372,-1.284,0.27,0.3911,-1.175,0.58,0.5703,-3.17,0.2121,,,
40,1.317,0.8177,43,-0.5315,0.433108304,20,1.238,1.836,,,,30,0.4084,0.7254,10,0.1769,0.7773,-0.1777,-3.555,0.5,-0.4529,-1.258,0.27,0.3428,-1.237,0.58,0.5214,-3.089,0.2144,,,
39,1.317,0.7165,48,-0.5315,0.433108304,20,1.584,1.888,,,,29,0.4262,0.7814,10,0.1769,0.6646,-0.3993,-2.742,0.5,-0.414,-1.379,0.27,0.3857,-1.145,0.58,0.5537,-3.227,0.2185,,,
45,1.381,0.9639,50,0.5825,0.448744518,18,1.494,1.413,,,,28,0.4262,0.9454,10,0.1769,0.4919,-0.3391,-2.638,0.5,-0.414,-1.379,0.27,0.3857,-1.145,0.58,0.5537,-3.227,0.2185,,,
32,1.332,0.6341,45,0.5825,0.56144299,19,1.572,1.884,,,,27,0.4262,0.8969,9,0.1943,0.505,-0.3391,-2.638,0.5,-0.4274,-1.327,0.27,0.2066,-1.226,0.58,0.4815,-3.193,0.215,,,
38,1.336,0.9221,42,0.5825,0.158753616,24,1.63,1.829,,,,31,0.4111,0.9062,12,0.1707,0.5393,-0.3297,-2.533,0.5,-0.4337,-1.038,0.27,0.2575,-1.338,0.58,0.3681,-2.823,0.2169,,,
36,1.322,0.7053,44,0.0157,0.158753616,25,1.521,1.868,,,,31,0.5139,0.9119,14,0.1707,0.6749,-0.3991,-2.76,0.5,-0.4176,-1.356,0.27,0.1978,-1.238,0.58,0.3041,-2.753,0.2164,,,
32,1.144,1.033,44,0.0157,0.158753616,21,1.605,1.923,,,,26,0.5139,1.139,12,0.1707,0.5343,-0.3298,-2.983,0.5,-0.4311,-1.312,0.27,0.1584,-1.155,0.58,0.3041,-2.753,0.2164,,,
38,1.143,0.9076,59,-0.2418,0.186507708,24,1.744,1.933,,,,26,0.5139,0.6804,14,-0.1006,0.57,-0.308,-3.248,0.5,-0.4311,-1.312,0.27,0.1584,-1.155,0.58,0.2715,-2.775,0.2119,,,
34,1.199,0.8839,44,-0.2418,0.442743036,19,1.772,1.938,,,,21,0.6238,0.7315,10,-0.1101,0.4366,-0.2385,-3.65,0.5,-0.3894,-1.709,0.27,0.1584,-1.155,0.58,0.2701,-2.916,0.2018,,,
38,1.212,1.019,54,-0.2418,0.39745388,23,1.518,1.963,,,,25,0.6073,0.6512,12,0.05159,0.5482,-0.1668,-3.72,0.5,-0.4114,-1.422,0.27,0.2075,-1.136,0.58,0.3084,-3.08,0.2036,,,
33,1.292,0.6029,53,-0.2418,0.311640133,21,1.518,1.712,,,,24,0.6073,0.6034,12,0.04697,0.5257,-0.1668,-3.72,0.5,-0.4203,-1.34,0.27,0.2458,-1.23,0.58,0.2524,-2.799,0.2038,,,
35,1.063,0.9991,58,0.07746,0.311640133,21,1.613,1.586,,,,24,0.6073,0.5815,14,0.04697,0.503,-0.1389,-3.908,0.5,-0.49,-0.9031,0.27,0.2458,-1.23,0.58,0.1766,-2.906,0.2052,,,
35,1.135,0.9867,60,0.07746,0.127368663,22,1.579,1.532,,,,24,0.6073,0.8082,14,0.06199,0.4931,-0.2913,-3.808,0.5,-0.4576,-0.7682,0.27,0.1861,-1.18,0.58,0.1766,-2.906,0.2052,,,
33,1.145,0.9253,55,0.1214,0.355076623,23,1.439,1.829,,,,22,0.6073,0.9067,11,0.06199,0.4905,-0.2934,-3.728,0.5,-0.4576,-0.7682,0.27,0.1861,-1.18,0.58,0.1025,-2.828,0.2015,,,
35,1.069,0.8716,70,0.1214,0.421924382,24,1.271,1.886,,,,22,0.6073,0.5564,13,0.06199,0.5586,-0.3455,-3.954,0.5,-0.4576,-0.7682,0.27,0.3028,-1.252,0.58,0.08566,-2.999,0.1958,,,
33,1.069,0.7303,61,0.1214,0.444301317,25,1.271,1.753,,,,24,0.5372,0.6923,11,0.09071,0.5353,-0.3469,-3.648,0.5,-0.4576,-0.7682,0.27,0.2259,-1.422,0.58,0.05311,-2.962,0.1995,,,
34,1.126,0.8327,56,-0.0742,0.798787987,22,1.266,1.533,,,,26,0.5372,0.8324,12,0.09071,0.6178,-0.4374,-3.719,0.5,-0.4039,-0.987,0.27,0.1676,-1.606,0.58,0.05311,-2.962,0.1995,,,
34,1.126,0.7408,65,-0.0742,0.917519743,23,1.266,1.454,,,,23,0.4985,0.8193,16,0.1255,0.5199,-0.4374,-3.719,0.5,-0.3989,-0.9479,0.27,0.1297,-1.613,0.58,0.05144,-2.989,0.2035,,,
